Booking_ID,no_of_adults,no_of_children,total_guests,no_of_weekend_nights,no_of_week_nights,length_of_stay,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,arrival_formatted_date
INN07996,2,0,2,0,2,2,0,0,1,46,2018,3,4,1,0,0,0,67.5,0,1,04-03-18
INN07997,2,0,2,2,0,2,2,0,1,386,2018,10,23,2,0,0,0,115,1,1,23-10-18
INN07998,2,0,2,2,2,4,1,0,1,36,2018,12,10,1,0,0,0,104,2,0,10-12-18
INN07999,2,0,2,1,2,3,1,0,1,4,2018,2,19,2,0,0,0,76.8,0,0,19-02-18
INN08000,1,0,1,0,3,3,1,0,1,37,2018,10,13,2,0,0,0,95,0,0,13-10-18
INN08001,2,2,4,1,3,4,1,0,6,3,2018,2,29,1,0,0,0,183,1,0,
INN08002,2,0,2,2,2,4,1,0,4,47,2018,4,29,1,0,0,0,132.6,2,0,29-04-18
INN08003,2,0,2,1,2,3,1,0,1,305,2018,11,4,2,0,0,0,89,0,1,04-11-18
INN08004,1,0,1,2,1,3,1,0,1,89,2018,4,9,1,0,0,0,84.9,0,0,09-04-18
INN08005,2,0,2,0,1,1,1,0,1,56,2018,6,8,2,0,0,0,120,0,0,08-06-18
INN08006,2,0,2,2,2,4,0,0,1,88,2018,4,2,1,0,0,0,72.25,0,0,02-04-18
INN08007,2,0,2,0,3,3,1,1,4,94,2018,3,9,1,0,0,0,96.3,0,0,09-03-18
INN08008,2,0,2,0,3,3,1,0,1,12,2017,8,5,3,0,0,0,65,0,0,05-08-17
INN08009,1,0,1,1,0,1,1,1,1,45,2018,11,28,3,1,0,4,67,0,0,28-11-18
INN08010,2,0,2,0,2,2,1,0,1,245,2018,6,17,2,0,0,0,75,0,1,17-06-18
INN08011,1,0,1,2,5,7,1,0,1,16,2017,10,3,1,0,0,0,114.57,0,0,03-10-17
INN08012,2,0,2,2,0,2,1,0,1,78,2018,10,30,1,0,0,0,90.9,0,1,30-10-18
INN08013,1,0,1,1,2,3,1,0,1,86,2018,5,20,2,0,0,0,60,0,0,20-05-18
INN08014,1,0,1,0,4,4,1,0,1,14,2018,5,18,2,0,0,0,62,0,0,18-05-18
INN08015,2,0,2,0,1,1,0,0,1,1,2018,6,14,1,0,0,0,99,0,0,14-06-18
INN08016,1,1,2,0,1,1,2,0,1,29,2018,12,17,1,0,0,0,130,0,0,17-12-18
INN08017,1,0,1,0,1,1,1,0,1,1,2018,12,30,1,0,0,0,130,0,0,30-12-18
INN08018,2,0,2,0,1,1,0,0,1,4,2018,12,15,1,0,0,0,78,2,0,15-12-18
INN08019,1,0,1,0,1,1,0,0,1,37,2018,5,13,1,0,0,0,116.1,0,0,13-05-18
INN08020,2,0,2,0,2,2,1,0,1,27,2017,9,30,2,0,0,0,108,0,0,30-09-17
INN08021,2,0,2,0,4,4,1,0,1,270,2018,4,20,2,0,0,0,62.8,0,1,20-04-18
INN08022,1,0,1,0,1,1,1,0,1,16,2018,3,11,3,0,0,0,75,0,0,11-03-18
INN08023,2,0,2,1,2,3,1,1,1,5,2018,7,8,1,0,0,0,160,0,0,08-07-18
INN08024,2,0,2,1,2,3,1,0,1,305,2018,11,4,2,0,0,0,89,0,1,04-11-18
INN08025,2,0,2,0,1,1,0,0,1,0,2017,9,22,1,0,0,0,152,2,0,22-09-17
INN08026,3,0,3,2,1,3,1,0,4,34,2018,10,2,1,0,0,0,158.4,1,0,02-10-18
INN08027,2,0,2,0,1,1,1,0,1,41,2018,12,27,2,0,0,0,65,0,0,27-12-18
INN08028,2,0,2,0,4,4,0,0,1,90,2018,4,13,1,0,0,0,80.75,0,1,13-04-18
INN08029,3,0,3,0,4,4,1,0,4,137,2018,8,23,1,0,0,0,133.2,0,1,23-08-18
INN08030,1,0,1,2,0,2,1,0,1,5,2018,7,10,3,1,0,1,65,0,0,10-07-18
INN08031,2,0,2,2,5,7,1,0,4,88,2018,7,5,1,0,0,0,127.8,1,0,05-07-18
INN08032,2,0,2,2,1,3,1,0,1,87,2018,3,20,1,0,0,0,78.3,0,1,20-03-18
INN08033,2,0,2,0,2,2,2,0,1,0,2017,8,14,2,0,0,0,109,0,0,14-08-17
INN08034,2,0,2,1,1,2,1,0,1,33,2018,5,21,1,0,0,0,117.9,1,0,21-05-18
INN08035,2,0,2,1,3,4,1,0,1,86,2018,3,31,1,0,0,0,82.45,1,0,31-03-18
INN08036,2,0,2,1,2,3,1,0,1,46,2018,1,22,2,0,0,0,60,0,0,22-01-18
INN08037,2,0,2,0,1,1,1,0,1,25,2018,7,29,1,0,0,0,101,1,0,29-07-18
INN08038,2,0,2,0,4,4,1,0,1,81,2017,12,30,1,0,0,0,110.8,3,0,30-12-17
INN08039,2,0,2,1,2,3,0,0,1,30,2018,11,11,1,0,0,0,87.27,0,0,11-11-18
INN08040,2,0,2,0,3,3,1,0,4,35,2018,10,11,1,0,0,0,151.5,1,1,11-10-18
INN08041,2,0,2,0,2,2,1,0,4,46,2017,11,3,2,0,0,0,60,0,0,03-11-17
INN08042,2,0,2,2,5,7,0,0,1,0,2017,8,29,1,0,0,0,99.14,0,0,29-08-17
INN08043,2,0,2,1,2,3,1,0,1,39,2017,10,23,1,0,0,0,74.88,1,0,23-10-17
INN08044,2,0,2,2,2,4,1,0,4,32,2017,12,27,1,0,0,0,65.55,0,0,27-12-17
INN08045,3,0,3,0,2,2,1,1,1,9,2018,11,11,5,0,0,0,0,3,0,11-11-18
INN08046,1,0,1,0,4,4,1,0,1,151,2018,1,19,2,0,0,0,70.75,0,0,19-01-18
INN08047,2,0,2,2,4,6,1,0,1,48,2018,5,7,1,0,0,0,119.85,1,0,07-05-18
INN08048,2,0,2,2,2,4,0,0,1,207,2018,10,28,1,0,0,0,62.54,1,0,28-10-18
INN08049,2,0,2,0,1,1,1,1,1,1,2018,10,28,2,0,0,0,95,1,0,28-10-18
INN08050,1,0,1,1,1,2,2,0,1,301,2018,7,30,2,0,0,0,90,0,0,30-07-18
INN08051,2,0,2,0,4,4,1,0,1,100,2018,9,28,2,0,0,0,100,0,1,28-09-18
INN08052,2,0,2,1,3,4,1,0,5,206,2018,6,30,1,0,0,0,101.83,0,1,30-06-18
INN08053,1,0,1,1,4,5,1,0,1,144,2018,8,31,1,0,0,0,97.85,1,0,31-08-18
INN08054,1,0,1,1,1,2,1,0,1,32,2017,10,24,1,0,0,0,120,1,0,24-10-17
INN08055,2,0,2,0,2,2,1,0,1,90,2017,11,20,1,0,0,0,72.25,1,1,20-11-17
INN08056,1,0,1,2,1,3,1,0,1,4,2017,8,23,5,0,0,0,0,1,0,23-08-17
INN08057,1,0,1,0,2,2,1,0,1,55,2018,3,31,3,1,0,5,65,0,0,31-03-18
INN08058,2,0,2,1,3,4,1,0,1,113,2018,6,30,2,0,0,0,85,0,1,30-06-18
INN08059,2,0,2,0,1,1,1,0,1,8,2018,11,5,2,0,0,0,130,0,0,05-11-18
INN08060,2,0,2,1,1,2,1,0,1,15,2018,5,2,1,0,0,0,141,1,0,02-05-18
INN08061,2,0,2,0,3,3,1,0,1,162,2017,9,17,2,0,0,0,70,0,0,17-09-17
INN08062,2,0,2,1,3,4,1,0,4,73,2018,3,28,2,0,0,0,69.7,1,0,28-03-18
INN08063,2,0,2,0,2,2,1,0,1,84,2018,11,18,1,0,0,0,93.6,1,1,18-11-18
INN08064,1,0,1,2,2,4,1,0,1,116,2018,2,28,2,0,0,0,76,0,0,28-02-18
INN08065,1,0,1,1,1,2,1,0,4,6,2018,7,11,1,0,0,0,166,1,0,11-07-18
INN08066,2,0,2,0,5,5,1,0,1,140,2017,12,29,2,0,0,0,70,0,0,29-12-17
INN08067,1,0,1,0,3,3,1,0,1,161,2018,9,8,2,0,0,0,116.1,0,1,08-09-18
INN08068,2,0,2,2,0,2,0,0,1,20,2018,12,18,1,0,0,0,97,1,0,18-12-18
INN08069,1,0,1,0,2,2,1,0,1,1,2018,6,7,1,0,0,0,115,1,0,07-06-18
INN08070,2,0,2,0,1,1,2,0,4,4,2018,3,5,1,0,0,0,154,0,1,05-03-18
INN08071,2,1,3,0,1,1,1,0,1,4,2018,7,14,1,0,0,0,151,1,0,14-07-18
INN08072,1,0,1,1,2,3,1,0,1,159,2018,9,19,2,0,0,0,122,0,1,19-09-18
INN08073,2,0,2,0,2,2,1,0,1,37,2018,3,1,1,0,0,0,81.9,1,1,01-03-18
INN08074,1,0,1,0,2,2,2,0,1,56,2017,9,17,2,0,0,0,58,0,0,17-09-17
INN08075,2,0,2,0,2,2,0,0,1,6,2018,1,12,1,0,0,0,69.5,2,0,12-01-18
INN08076,2,0,2,0,2,2,1,0,1,17,2018,8,19,1,0,0,0,136,1,1,19-08-18
INN08077,2,0,2,0,2,2,2,0,1,377,2018,10,14,2,0,0,0,115,1,1,14-10-18
INN08078,2,0,2,0,3,3,0,0,1,58,2018,12,15,1,0,0,0,79.2,0,1,15-12-18
INN08079,1,0,1,0,2,2,0,0,1,30,2018,11,16,1,0,0,0,82,0,0,16-11-18
INN08080,1,0,1,0,1,1,1,0,1,0,2018,7,20,3,0,0,0,79,0,0,20-07-18
INN08081,2,0,2,2,5,7,1,0,1,2,2017,12,28,1,0,0,0,113.57,1,0,28-12-17
INN08082,1,0,1,1,0,1,1,0,1,0,2018,1,25,3,0,0,0,79,0,0,25-01-18
INN08083,2,0,2,0,3,3,1,0,1,37,2018,10,13,2,0,0,0,105,0,0,13-10-18
INN08084,2,1,3,0,4,4,1,0,1,278,2018,12,7,1,0,0,0,89.25,1,1,07-12-18
INN08085,1,0,1,0,2,2,1,0,1,164,2017,10,2,2,0,0,0,100,0,0,02-10-17
INN08086,2,0,2,0,3,3,0,0,1,143,2018,12,8,1,0,0,0,79.2,1,0,08-12-18
INN08087,2,0,2,0,3,3,0,0,1,1,2017,8,5,1,0,0,0,80,1,0,05-08-17
INN08088,2,2,4,2,1,3,1,1,6,188,2018,7,16,1,0,0,0,186.3,1,1,16-07-18
INN08089,2,0,2,1,2,3,1,0,1,122,2018,3,28,5,0,0,0,0,1,0,28-03-18
INN08090,1,0,1,2,1,3,1,0,1,27,2017,10,4,1,0,0,0,91.83,2,0,04-10-17
INN08091,1,0,1,0,2,2,1,0,1,8,2018,3,2,2,0,0,0,56,0,0,02-03-18
INN08092,1,0,1,0,3,3,1,0,1,8,2018,12,14,1,0,0,0,88.2,0,0,14-12-18
INN08093,2,0,2,0,3,3,1,0,1,105,2018,10,12,2,0,0,0,75,0,0,12-10-18
INN08094,2,0,2,2,1,3,1,1,1,0,2017,8,8,1,0,0,0,98,0,0,08-08-17
INN08095,2,0,2,0,3,3,1,0,4,27,2018,4,12,1,0,0,0,126,1,0,12-04-18
INN08096,2,0,2,2,0,2,2,0,1,75,2018,10,30,2,0,0,0,105,0,1,30-10-18
INN08097,2,0,2,0,1,1,0,0,1,0,2018,1,6,1,0,0,0,75,0,0,06-01-18
INN08098,2,0,2,0,3,3,1,0,4,280,2018,11,16,1,0,0,0,91.8,1,1,16-11-18
INN08099,2,0,2,1,2,3,1,0,1,209,2018,4,25,1,0,0,0,81.77,1,0,25-04-18
INN08100,2,2,4,0,3,3,1,0,6,136,2018,5,26,1,0,0,0,198.9,0,1,26-05-18
INN08101,3,0,3,1,3,4,1,0,1,70,2018,3,28,2,0,0,0,84.15,1,0,28-03-18
INN08102,1,0,1,0,2,2,1,0,4,0,2018,4,26,5,1,0,22,0,2,0,26-04-18
INN08103,1,0,1,1,0,1,1,0,1,1,2017,12,14,1,0,0,0,81,0,0,14-12-17
INN08104,2,0,2,1,1,2,1,0,1,126,2018,10,8,1,0,0,0,118.8,2,0,08-10-18
INN08105,2,0,2,1,3,4,1,0,1,39,2018,11,7,1,0,0,0,147.6,0,1,07-11-18
INN08106,2,1,3,2,3,5,1,0,1,156,2018,7,16,1,0,0,0,111.35,2,1,16-07-18
INN08107,2,0,2,2,2,4,1,0,1,6,2017,12,6,2,0,0,0,58,0,0,06-12-17
INN08108,2,0,2,2,0,2,1,0,1,146,2018,4,24,2,0,0,0,95,0,1,24-04-18
INN08109,2,0,2,1,3,4,0,0,1,110,2018,5,5,1,0,0,0,101.58,1,0,05-05-18
INN08110,3,0,3,2,4,6,1,0,4,70,2018,7,3,1,0,0,0,150.3,0,1,03-07-18
INN08111,2,0,2,1,2,3,1,0,1,9,2018,1,15,1,0,0,0,87,0,0,15-01-18
INN08112,2,0,2,0,1,1,1,0,1,56,2018,6,8,2,0,0,0,120,0,0,08-06-18
INN08113,2,0,2,0,3,3,1,0,1,37,2018,10,13,2,0,0,0,105,0,0,13-10-18
INN08114,1,0,1,0,1,1,1,0,1,1,2018,10,13,1,0,0,0,130,2,0,13-10-18
INN08115,2,0,2,2,2,4,1,0,1,1,2018,11,18,1,0,0,0,101.86,2,0,18-11-18
INN08116,2,0,2,0,1,1,1,1,1,55,2018,11,15,1,0,0,0,102.6,1,0,15-11-18
INN08117,1,0,1,0,3,3,1,0,1,71,2018,6,14,2,0,0,0,120,0,0,14-06-18
INN08118,3,0,3,2,2,4,1,0,4,54,2018,5,13,1,0,0,0,150.45,1,0,13-05-18
INN08119,2,0,2,2,2,4,0,1,1,214,2018,7,29,1,0,0,0,89.75,1,0,29-07-18
INN08120,1,0,1,0,2,2,2,0,1,256,2018,6,15,2,0,0,0,90,0,0,15-06-18
INN08121,2,0,2,2,3,5,1,0,4,52,2018,10,15,1,0,0,0,148.5,2,0,15-10-18
INN08122,2,0,2,0,1,1,1,1,4,1,2017,10,15,1,0,0,0,145,0,0,15-10-17
INN08123,3,0,3,0,2,2,1,0,4,172,2018,7,19,1,0,0,0,128.7,2,1,19-07-18
INN08124,2,0,2,2,2,4,0,0,1,116,2018,10,23,1,0,0,0,94.05,0,1,23-10-18
INN08125,2,0,2,1,2,3,1,0,1,305,2018,11,4,2,0,0,0,89,0,1,04-11-18
INN08126,2,0,2,1,4,5,1,0,1,81,2018,9,5,2,0,0,0,95,0,1,05-09-18
INN08127,1,0,1,0,3,3,1,0,1,71,2018,6,14,2,0,0,0,120,0,0,14-06-18
INN08128,2,0,2,0,1,1,1,0,4,45,2018,8,19,1,0,0,0,149.4,1,0,19-08-18
INN08129,2,0,2,0,1,1,1,0,2,210,2017,7,30,1,0,0,0,76.5,0,1,30-07-17
INN08130,1,0,1,1,1,2,2,0,5,96,2017,9,28,2,0,0,0,123.5,0,1,28-09-17
INN08131,2,0,2,1,0,1,1,0,1,18,2018,7,3,1,0,0,0,151,1,0,03-07-18
INN08132,2,0,2,0,2,2,0,0,1,68,2018,3,11,1,0,0,0,67.5,1,0,11-03-18
INN08133,2,0,2,1,2,3,1,0,1,338,2018,10,7,2,0,0,0,90.67,1,0,07-10-18
INN08134,2,0,2,0,2,2,1,0,4,65,2018,9,9,1,0,0,0,149.4,1,0,09-09-18
INN08135,2,0,2,0,3,3,1,0,4,174,2018,9,8,2,0,0,0,90.95,0,0,08-09-18
INN08136,3,0,3,1,2,3,1,0,4,45,2018,11,25,1,0,0,0,126,1,0,25-11-18
INN08137,2,0,2,2,0,2,1,0,4,3,2017,12,6,2,0,0,0,87.2,0,0,06-12-17
INN08138,1,0,1,0,2,2,1,0,1,38,2018,6,1,1,0,0,0,99,0,0,01-06-18
INN08139,2,0,2,0,4,4,2,0,1,64,2018,3,22,2,0,0,0,88.5,0,0,22-03-18
INN08140,1,0,1,0,4,4,1,0,5,13,2018,2,3,3,0,0,0,86,0,0,03-02-18
INN08141,2,0,2,0,2,2,0,0,1,74,2018,4,28,1,0,0,0,77.62,0,0,28-04-18
INN08142,2,0,2,2,2,4,1,0,1,71,2018,4,3,1,0,0,0,87.13,1,0,03-04-18
INN08143,2,2,4,2,2,4,1,0,6,65,2018,3,20,1,0,0,0,161.5,0,1,20-03-18
INN08144,2,0,2,2,0,2,1,0,1,27,2018,10,16,2,0,0,0,85,0,0,16-10-18
INN08145,2,0,2,1,0,1,0,0,1,10,2017,10,4,1,0,0,0,87.78,1,0,04-10-17
INN08146,1,0,1,0,2,2,2,0,1,74,2017,9,18,2,0,0,0,80,0,0,18-09-17
INN08147,2,0,2,0,4,4,1,0,1,154,2018,6,28,1,0,0,0,90.95,0,1,28-06-18
INN08148,2,0,2,1,2,3,1,0,1,15,2018,2,12,2,0,0,0,40.67,0,0,12-02-18
INN08149,2,2,4,2,1,3,1,0,6,6,2018,12,18,1,0,0,0,148.39,2,0,18-12-18
INN08150,1,0,1,0,2,2,1,0,1,9,2018,3,2,2,0,0,0,56,0,0,02-03-18
INN08151,2,1,3,2,5,7,1,0,1,186,2018,10,2,1,0,0,0,125.1,0,1,02-10-18
INN08152,1,0,1,0,1,1,0,0,1,27,2018,7,6,1,0,0,0,139,2,0,06-07-18
INN08153,2,0,2,0,1,1,1,0,2,238,2018,6,18,1,0,0,0,96.48,2,1,18-06-18
INN08154,2,0,2,2,3,5,1,0,1,147,2018,6,5,1,0,0,0,104.21,2,0,05-06-18
INN08155,2,0,2,0,2,2,1,0,1,134,2018,4,29,1,0,0,0,96.3,2,0,29-04-18
INN08156,2,0,2,0,2,2,0,0,1,46,2018,7,1,1,0,0,0,107.1,1,0,01-07-18
INN08157,1,0,1,1,5,6,1,0,1,349,2018,10,4,2,0,0,0,80,0,1,04-10-18
INN08158,2,0,2,2,3,5,1,0,1,119,2018,9,2,1,0,0,0,131.4,0,1,02-09-18
INN08159,2,0,2,0,5,5,1,0,4,133,2018,6,21,2,0,0,0,90.95,0,0,21-06-18
INN08160,2,0,2,2,2,4,1,0,4,56,2018,3,6,1,0,0,0,65.49,0,0,06-03-18
INN08161,2,0,2,2,3,5,1,0,4,5,2018,4,1,1,0,0,0,141,2,0,01-04-18
INN08162,2,0,2,0,3,3,1,0,1,173,2018,3,31,1,0,0,0,100.8,2,1,31-03-18
INN08163,2,0,2,0,2,2,1,0,1,182,2018,9,30,1,0,0,0,117.9,2,1,30-09-18
INN08164,2,0,2,1,3,4,0,0,1,30,2018,12,5,1,0,0,0,74.8,1,0,05-12-18
INN08165,2,0,2,1,3,4,1,0,1,198,2018,7,18,1,0,0,0,90.95,1,0,18-07-18
INN08166,1,0,1,0,1,1,2,0,6,0,2018,3,30,5,1,0,1,0,1,0,30-03-18
INN08167,2,0,2,1,2,3,1,0,4,189,2018,10,28,1,0,0,0,109.8,0,1,28-10-18
INN08168,2,0,2,2,2,4,1,0,1,159,2018,5,13,1,0,0,0,114.75,1,1,13-05-18
INN08169,2,0,2,0,1,1,0,0,1,0,2017,8,6,1,0,0,0,81,0,0,06-08-17
INN08170,2,0,2,2,3,5,1,0,1,161,2018,10,2,1,0,0,0,91.48,1,0,02-10-18
INN08171,2,0,2,1,3,4,1,0,1,12,2017,10,12,3,0,0,0,100,0,0,12-10-17
INN08172,2,0,2,2,0,2,1,0,1,13,2018,4,10,1,0,0,0,118,0,0,10-04-18
INN08173,2,0,2,2,1,3,1,0,1,0,2018,4,16,2,0,0,0,98,0,1,16-04-18
INN08174,2,0,2,0,3,3,2,0,1,55,2018,8,31,1,0,0,0,144,2,0,31-08-18
INN08175,2,0,2,2,5,7,0,0,1,29,2018,3,2,1,0,0,0,74.23,1,1,02-03-18
INN08176,2,0,2,0,2,2,1,0,4,17,2018,4,15,1,0,0,0,142,0,1,15-04-18
INN08177,1,0,1,1,0,1,1,0,1,86,2018,6,26,3,1,1,7,65,0,0,26-06-18
INN08178,2,0,2,0,1,1,2,0,1,100,2017,10,16,2,0,0,0,108,0,1,16-10-17
INN08179,2,0,2,0,1,1,0,0,1,101,2018,12,6,1,0,0,0,79.2,1,1,06-12-18
INN08180,3,0,3,0,3,3,1,0,1,172,2018,8,25,1,0,0,0,137.7,1,1,25-08-18
INN08181,1,0,1,1,0,1,1,0,1,6,2018,10,3,3,0,0,0,89,0,0,03-10-18
INN08182,1,0,1,0,1,1,1,0,1,2,2017,10,22,1,0,0,0,120,1,0,22-10-17
INN08183,1,0,1,0,2,2,1,0,1,188,2018,6,15,2,0,0,0,130,0,1,15-06-18
INN08184,2,0,2,0,2,2,1,0,1,88,2018,10,7,3,0,0,0,90,1,0,07-10-18
INN08185,1,0,1,1,1,2,2,0,1,301,2018,7,30,2,0,0,0,90,0,0,30-07-18
INN08186,3,0,3,1,1,2,1,0,1,32,2018,4,16,1,0,0,0,142.2,2,0,16-04-18
INN08187,2,0,2,1,1,2,1,0,1,32,2018,5,21,1,0,0,0,117.9,1,1,21-05-18
INN08188,2,0,2,0,1,1,1,0,1,56,2018,6,8,2,0,0,0,120,0,0,08-06-18
INN08189,2,0,2,1,0,1,1,0,1,28,2017,10,5,1,0,0,0,94.5,2,0,05-10-17
INN08190,2,0,2,2,0,2,2,0,1,268,2018,10,30,2,0,0,0,105,0,1,30-10-18
INN08191,2,0,2,0,2,2,1,0,1,20,2018,2,24,1,0,0,0,67.22,2,0,24-02-18
INN08192,2,0,2,2,1,3,1,0,1,30,2018,2,28,2,0,0,0,72,1,0,28-02-18
INN08193,2,0,2,1,3,4,1,0,1,4,2018,12,29,1,0,0,0,122.48,1,0,29-12-18
INN08194,2,0,2,0,1,1,1,0,1,6,2018,1,16,1,0,0,0,80.3,1,0,16-01-18
INN08195,2,0,2,0,1,1,1,0,1,46,2018,9,7,1,0,0,0,98.1,1,0,07-09-18
INN08196,3,0,3,0,2,2,1,0,1,17,2018,2,9,1,0,0,0,136,0,1,09-02-18
INN08197,2,0,2,0,1,1,0,1,1,0,2017,10,9,1,0,0,0,161,1,0,09-10-17
INN08198,2,0,2,2,0,2,1,0,1,23,2018,9,11,1,0,0,0,100.1,2,0,11-09-18
INN08199,2,1,3,1,4,5,2,0,1,100,2017,7,6,1,0,0,0,93.6,2,1,06-07-17
INN08200,1,0,1,0,3,3,1,0,1,151,2018,1,19,2,0,0,0,71,0,0,19-01-18
INN08201,2,0,2,2,1,3,1,0,1,14,2017,12,5,2,0,0,0,69,1,0,05-12-17
INN08202,2,0,2,0,4,4,1,0,1,83,2018,4,5,1,0,0,0,84.58,1,0,05-04-18
INN08203,2,0,2,1,3,4,1,0,1,48,2018,5,30,2,0,0,0,85.5,0,0,30-05-18
INN08204,2,0,2,0,1,1,1,0,1,30,2018,5,21,1,0,0,0,135.9,1,0,21-05-18
INN08205,2,0,2,2,8,10,2,0,1,174,2018,8,16,1,0,0,0,131.75,0,1,16-08-18
INN08206,2,0,2,2,5,7,1,0,4,141,2018,7,5,2,0,0,0,82.45,0,0,05-07-18
INN08207,1,0,1,0,2,2,1,0,1,192,2018,6,24,2,0,0,0,95,0,0,24-06-18
INN08208,2,1,3,0,1,1,1,0,1,13,2018,6,9,1,0,0,0,119,2,0,09-06-18
INN08209,2,0,2,1,4,5,1,0,1,57,2018,3,30,1,0,0,0,63.55,1,0,30-03-18
INN08210,1,0,1,0,1,1,1,0,1,1,2018,5,24,3,0,0,0,89,0,0,24-05-18
INN08211,2,0,2,0,3,3,1,0,1,142,2018,8,24,1,0,0,0,108.3,0,0,24-08-18
INN08212,1,0,1,0,2,2,1,0,1,6,2017,11,17,3,1,2,10,65,0,0,17-11-17
INN08213,1,0,1,0,1,1,1,0,1,27,2018,12,6,3,1,0,11,88,1,0,06-12-18
INN08214,1,0,1,0,3,3,1,0,2,11,2018,3,16,2,0,0,0,31,0,0,16-03-18
INN08215,2,0,2,0,1,1,1,0,1,29,2018,9,29,1,0,0,0,139,1,1,29-09-18
INN08216,3,0,3,0,3,3,1,0,5,103,2018,12,27,2,0,0,0,113.05,1,0,27-12-18
INN08217,1,0,1,2,4,6,1,0,1,69,2018,6,12,2,0,0,0,120,0,1,12-06-18
INN08218,1,0,1,0,2,2,2,0,1,6,2017,12,10,1,0,0,0,0,0,0,10-12-17
INN08219,2,0,2,2,1,3,1,0,1,76,2018,4,2,1,0,0,0,87.3,1,0,02-04-18
INN08220,1,0,1,1,0,1,1,0,1,3,2017,12,14,3,0,0,0,65,0,0,14-12-17
INN08221,2,0,2,1,2,3,1,0,1,53,2017,10,26,1,0,0,0,94.5,1,0,26-10-17
INN08222,2,0,2,0,1,1,1,0,1,43,2018,10,20,2,0,0,0,85.5,1,0,20-10-18
INN08223,3,0,3,1,4,5,1,0,6,217,2018,8,8,1,0,0,0,158.95,2,1,08-08-18
INN08224,2,0,2,0,1,1,1,0,1,9,2018,2,24,1,0,0,0,70.07,0,1,24-02-18
INN08225,2,0,2,1,2,3,1,0,1,56,2018,6,20,1,0,0,0,99.9,2,0,20-06-18
INN08226,1,0,1,0,3,3,1,0,1,151,2018,1,19,2,0,0,0,80,0,0,19-01-18
INN08227,2,0,2,1,1,2,0,0,1,126,2018,11,5,1,0,0,0,79.2,0,0,05-11-18
INN08228,1,0,1,0,1,1,1,0,1,1,2018,11,8,3,0,0,0,161.88,0,0,08-11-18
INN08229,2,0,2,0,4,4,1,0,1,323,2018,5,17,2,0,0,0,70,0,1,17-05-18
INN08230,2,0,2,2,2,4,1,0,4,41,2017,10,23,1,0,0,0,110.09,1,0,23-10-17
INN08231,2,0,2,0,1,1,1,0,1,105,2018,4,6,2,0,0,0,75,0,1,06-04-18
INN08232,2,0,2,0,3,3,1,0,1,304,2018,11,3,2,0,0,0,89,0,1,03-11-18
INN08233,2,0,2,1,4,5,1,0,4,62,2017,11,25,2,0,0,0,60,0,0,25-11-17
INN08234,2,0,2,0,3,3,0,0,1,118,2018,6,2,1,0,0,0,116.1,0,1,02-06-18
INN08235,2,0,2,0,1,1,0,0,1,7,2018,12,29,1,0,0,0,74.8,4,0,29-12-18
INN08236,2,0,2,1,3,4,2,0,1,178,2018,10,24,2,0,0,0,106.25,1,1,24-10-18
INN08237,2,0,2,2,2,4,1,0,1,303,2018,11,18,1,0,0,0,73.95,1,0,18-11-18
INN08238,2,0,2,0,2,2,1,0,1,134,2018,5,18,1,0,0,0,105.3,1,1,18-05-18
INN08239,2,0,2,2,4,6,0,0,1,2,2018,2,10,1,0,0,0,80.67,0,0,10-02-18
INN08240,2,0,2,0,2,2,1,0,4,16,2018,2,5,1,0,0,0,82.8,0,0,05-02-18
INN08241,2,0,2,2,2,4,1,0,1,87,2018,6,11,2,0,0,0,95,0,0,11-06-18
INN08242,1,0,1,0,1,1,1,0,1,41,2018,3,15,1,0,0,0,76.5,0,1,15-03-18
INN08243,2,0,2,1,5,6,1,0,1,6,2018,12,27,2,0,0,0,70,1,0,27-12-18
INN08244,2,0,2,1,2,3,2,0,1,105,2017,10,12,2,0,0,0,110,0,1,12-10-17
INN08245,2,0,2,2,3,5,1,0,4,50,2017,11,12,2,0,0,0,60,0,0,12-11-17
INN08246,1,0,1,2,2,4,1,0,4,105,2018,7,2,1,0,0,0,138.55,0,1,02-07-18
INN08247,2,0,2,0,3,3,1,0,1,8,2017,12,15,2,0,0,0,58,1,0,15-12-17
INN08248,2,0,2,2,2,4,1,0,4,114,2018,5,14,1,0,0,0,87.05,1,0,14-05-18
INN08249,2,0,2,2,0,2,0,0,1,0,2018,3,20,1,0,0,0,109,0,0,20-03-18
INN08250,2,0,2,0,2,2,1,0,1,6,2017,12,3,2,0,0,0,55,0,0,03-12-17
INN08251,1,0,1,0,1,1,1,0,1,1,2017,12,15,3,1,0,2,75,0,0,15-12-17
INN08252,2,0,2,0,3,3,0,0,1,196,2018,8,30,1,0,0,0,85.5,0,1,30-08-18
INN08253,2,0,2,1,1,2,1,0,4,20,2018,4,9,1,0,0,0,139,0,1,09-04-18
INN08254,1,0,1,2,2,4,0,0,1,28,2018,7,3,1,0,0,0,132.05,0,1,03-07-18
INN08255,2,0,2,1,1,2,1,0,1,2,2017,8,10,1,0,0,0,98,1,1,10-08-17
